row_id,source_state_abbr,state,municipality,health_unit_name,address,phones_raw,cnes,antivenoms_raw,geocode_query,formatted_address,lat,lng,place_id,partial_match,location_type,geocode_status,final_status,repair_applied,repair_source,repair_outcome,review_status,review_reasons
CE_0028,CE,CEARÁ,Milhã,Hospital Municipal João Leopoldo Pinheiro Landim,"R. José Joaquim Nemesio, s/n - Centro",(88) 3529-1313,2328100,"Crotálico, Laquético, Escorpiônico, Fonêutrico, Lonômico, Loxoscélico","Hospital Municipal João Leopoldo Pinheiro Landim, R. José Joaquim Nemesio, s/n - Centro, Milhã, CEARÁ, Brasil","RUA JOAQUIM NEMESIO, S/N - CENTRO, Milhã - CE, 63635-000, Brasil",-5.6775925,-39.1909504,ChIJVZNNeQblvAcRZmhWD1TnsnU,true,ROOFTOP,OK,publish_ready,false,,,auto_accept,ROOFTOP + in Brazil + state-consistent; partial_match tolerated
CE_0029,CE,CEARÁ,Mombaça,Hospital e Maternidade Antonina Aderaldo Castelo,"R. Cel. José Aderaldo, 515 - Centro",(88) 3583-22726,2333880,"Crotálico, Laquético, Escorpiônico, Fonêutrico, Lonômico, Loxoscélico","Hospital e Maternidade Antonina Aderaldo Castelo, R. Cel. José Aderaldo, 515 - Centro, Mombaça, CEARÁ, Brasil","Hospital e Maternidade Antonina Aderaldo Castilo - R. Cel. José Aderaldo, 515 - Centro, Mombaça - CE, 63610-000, Brasil",-5.747435599999999,-39.6315285,ChIJXQs3c94_vQcRzQdUZTXovME,false,ROOFTOP,OK,publish_ready,false,,,auto_accept,ROOFTOP + in Brazil + state-consistent
CE_0030,CE,CEARÁ,Orós,Hospital e Maternidade Luiza Teodoro da Costa,"R. Antônio Amaro Costa, 2 - Centro",(88) 3584-1240,2499037,"Crotálico, Laquético, Escorpiônico, Fonêutrico, Lonômico, Loxoscélico","Hospital e Maternidade Luiza Teodoro da Costa, R. Antônio Amaro Costa, 2 - Centro, Orós, CEARÁ, Brasil","R. Antonio Amaro da Costa, 2 - Orós, CE, 63520-000, Brasil",-6.2436874,-38.9172278,ChIJjz6RyolGowcRA4KDqOdXVJM,true,ROOFTOP,OK,publish_ready,false,,,auto_accept,ROOFTOP + in Brazil + state-consistent; partial_match tolerated
CE_0033,CE,CEARÁ,Quixadá,Hospital Municipal Dr. Eudásio Barroso,"Praça João Brasileiro Filho, 2324 - Centro",(88) 3412-8556,2328402,"Botrópico, Crotálico, Laquético, Elapídico, Escorpiônico, Fonêutrico, Lonômico, Loxoscélico","Hospital Municipal Dr. Eudásio Barroso, Praça João Brasileiro Filho, 2324 - Centro, Quixadá, CEARÁ, Brasil","Praça João Brasileiro Filho - Tv João Cândido de Sousa, 55 - Planalto Universitário, Quixadá - CE, 63902-080, Brasil",-4.967817200000001,-39.0221867,ChIJP_1pV7afvgcRuwV0Ds1KAyY,true,ROOFTOP,OK,publish_ready,false,,,auto_accept,ROOFTOP + in Brazil + state-consistent; partial_match tolerated
CE_0034,CE,CEARÁ,Quixadá,Hospital e Maternidade Jesus Maria José,"Av. Francisco Pinheiro de Almeida, 2268 - Planalto Universitário",(88) 3412-0681,2328399,"Crotálico, Laquético, Escorpiônico, Fonêutrico, Lonômico, Loxoscélico","Hospital e Maternidade Jesus Maria José, Av. Francisco Pinheiro de Almeida, 2268 - Planalto Universitário, Quixadá, CEARÁ, Brasil","Av. Joaquim Gomes da Silva, 2268 - Planalto Universitário, Quixadá - CE, 63902-125, Brasil",-4.966927,-39.0245292,ChIJL0ThJbSfvgcRYzG4WhgfHlM,false,ROOFTOP,OK,publish_ready,false,,,auto_accept,ROOFTOP + in Brazil + state-consistent
CE_0036,CE,CEARÁ,Quixeramobim,Hospital Regional Doutor Pontes Neto Filho,"R. Alto do Boqueirão, s/n - Centro",(88) 3441-1353,2328380,"Crotálico, Laquético, Escorpiônico, Fonêutrico, Lonômico, Loxoscélico","Hospital Regional Doutor Pontes Neto Filho, R. Alto do Boqueirão, s/n - Centro, Quixeramobim, CEARÁ, Brasil","R. Alto do Boqueirão, S/N - Centro, Quixeramobim - CE, 63800-000, Brasil",-5.195334100000001,-39.3115635,ChIJxYgRW9c0vAcRakza3XcchLo,true,ROOFTOP,OK,publish_ready,false,,,auto_accept,ROOFTOP + in Brazil + state-consistent; partial_match tolerated
CE_0038,CE,CEARÁ,Russas,Hospital e Casa de Saúde de Russas,"R. Dr. José Ramalho, 1436 - Centro",(88) 3411-0147,2328003,"Botrópico, Crotálico, Laquético, Elapídico, Escorpiônico, Fonêutrico, Lonômico, Loxoscélico","Hospital e Casa de Saúde de Russas, R. Dr. José Ramalho, 1436 - Centro, Russas, CEARÁ, Brasil","R. Dr. José Ramalho, 1436 - Centro, Russas - CE, 62900-000, Brasil",-4.9380111,-37.9695161,ChIJCfYgAbuCuQcR814hy2w47jw,false,ROOFTOP,OK,publish_ready,false,,,auto_accept,ROOFTOP + in Brazil + state-consistent
CE_0042,CE,CEARÁ,Sobral,Hospital Regional Norte,"Av. John Sanford, 1505 - Junco",(88) 3677-9300,6848710,"Botrópico, Crotálico, Laquético, Elapídico, Escorpiônico, Fonêutrico, Lonômico, Loxoscélico","Hospital Regional Norte, Av. John Sanford, 1505 - Junco, Sobral, CEARÁ, Brasil","Av. John Sanford, Bairro - José Euclides, Sobral - CE, 62031-305, Brasil",-3.6765533,-40.3685704,ChIJF2ELdsjG6gcRaPOZJA4SQJY,true,ROOFTOP,OK,publish_ready,false,,,auto_accept,ROOFTOP + in Brazil + state-consistent; partial_match tolerated
CE_0043,CE,CEARÁ,Sobral,Santa Casa Sobral,"Rua Antônio Crisóstomo de Melo, 919 - Centro",(85) 3112-0400,7556594,"Crotálico, Laquético, Escorpiônico, Fonêutrico, Lonômico, Loxoscélico","Santa Casa Sobral, Rua Antônio Crisóstomo de Melo, 919 - Centro, Sobral, CEARÁ, Brasil","R. Antônio Crisóstomo de Melo, 919 - Centro, Sobral - CE, 62010-550, Brasil",-3.6935579,-40.3594222,ChIJWyGNu_rG6gcRYfSw5wSDrmU,false,ROOFTOP,OK,publish_ready,false,,,auto_accept,ROOFTOP + in Brazil + state-consistent
CE_0044,CE,CEARÁ,Solonópole,Hospital e Maternidade Maria Suelly Nogueira Pinheiro,"R. Dep. Alfredo Barreira Filho, 128 - Centro",(88) 3518-1133,2328119,"Crotálico, Laquético, Escorpiônico, Fonêutrico, Lonômico, Loxoscélico","Hospital e Maternidade Maria Suelly Nogueira Pinheiro, R. Dep. Alfredo Barreira Filho, 128 - Centro, Solonópole, CEARÁ, Brasil","R. Dep. Alfredo Barreira Filho, 128 - Centro, Solonópole - CE, 63620-000, Brasil",-5.7333683,-39.0105154,ChIJ57pdtmPrvAcRLOIruNFhYG8,true,ROOFTOP,OK,publish_ready,false,,,auto_accept,ROOFTOP + in Brazil + state-consistent; partial_match tolerated
CE_0045,CE,CEARÁ,Tauá,Hospital Regional e Maternidade Alberto Feitosa Lima,"R. Abgail Cidrão, 213 - Planalto dos Colibris",(91) 3437-4299,2328046,"Botrópico, Crotálico, Laquético, Elapídico, Escorpiônico, Fonêutrico, Lonômico, Loxoscélico","Hospital Regional e Maternidade Alberto Feitosa Lima, R. Abgail Cidrão, 213 - Planalto dos Colibris, Tauá, CEARÁ, Brasil","R. Abgail Cidrão, 213 - Planalto dos Colibris, Tauá - CE, 63660-000, Brasil",-6.0032289,-40.3004006,ChIJX0jael0fmAcRh5gOolgjNdk,true,ROOFTOP,OK,publish_ready,false,,,auto_accept,ROOFTOP + in Brazil + state-consistent; partial_match tolerated
CE_0046,CE,CEARÁ,Tianguá,Hospital e Maternidade Madalena Nunes,"R. Assembléia de Deus, s/n - Centro",(88) 3671-2100,2560852,"Botrópico, Crotálico, Laquético, Elapídico, Escorpiônico, Fonêutrico, Lonômico, Loxoscélico","Hospital e Maternidade Madalena Nunes, R. Assembléia de Deus, s/n - Centro, Tianguá, CEARÁ, Brasil","Rua Assembleia de Deus, S/N - Centro, Tianguá - CE, 62320-000, Brasil",-3.7253947,-40.99133670000001,ChIJ3zpv965J6wcR7H-2We_i1fo,false,ROOFTOP,OK,publish_ready,false,,,auto_accept,ROOFTOP + in Brazil + state-consistent
CE_0047,CE,CEARÁ,Ubajara,Hospital Municipal Belarmina da Costa,"R. Antônio de Barros, 173",(88) 3634-2322,2561328,"Crotálico, Laquético, Escorpiônico, Fonêutrico, Lonômico, Loxoscélico","Hospital Municipal Belarmina da Costa, R. Antônio de Barros, 173, Ubajara, CEARÁ, Brasil","R. Antônio de Barros, 173 - Ubajara, CE, 62350-000, Brasil",-3.8696951,-40.9174588,ChIJJ7PTJLPLlAcRnSi08nPBAHA,true,ROOFTOP,OK,publish_ready,false,,,auto_accept,ROOFTOP + in Brazil + state-consistent; partial_match tolerated
DF_0006,DF,DISTRITO FEDERAL,Guará,Hospital Regional Guará,"QI 06, Lt. C, Área Especial – Guará I",(61) 3449-4988,2814897,Soro antiescorpiônico,"Hospital Regional Guará, QI 06, Lt. C, Área Especial – Guará I, Guará, DISTRITO FEDERAL, Brasil","QI O6, Lote C s/n - Guará I QI 6 Área Especial - Guará, Brasília - DF, 71010-006, Brasil",-15.8180336,-47.9859812,ChIJ0btiuJcxWpMRaSyN_svtzvI,true,ROOFTOP,OK,publish_ready,false,,,auto_accept,ROOFTOP + in Brazil + state-consistent; partial_match tolerated
DF_0007,DF,DISTRITO FEDERAL,Paranoá,Hospital da Região Leste,"Quadra 2, Conj. K, Lt. 1, Setor Hospitalar",(61) 3449-5306,2645157,"Soro antibotrópico, soro anticrotálico e soro antiescorpiônico, soro antiaracnídico","Hospital da Região Leste, Quadra 2, Conj. K, Lt. 1, Setor Hospitalar, Paranoá, DISTRITO FEDERAL, Brasil","Q. 10 Conjunto 4, s/n - Paranoá, Brasília - DF, 71570-130, Brasil",-15.7815223,-47.7817961,ChIJ0R45D0c9WpMRqaSziQbNT14,true,ROOFTOP,OK,publish_ready,false,,,auto_accept,ROOFTOP + in Brazil + state-consistent; partial_match tolerated
DF_0009,DF,DISTRITO FEDERAL,Santa Maria,Hospital Regional de Santa Maria,"Avenida dos Alagados, Quadra AC 102, Blocos A, B, C e D, s/n",(61) 4042-7770,5717515,"Soro antibotrópico, soro anticrotálico, soro antiaracnídico e soro antiescorpiônico","Hospital Regional de Santa Maria, Avenida dos Alagados, Quadra AC 102, Blocos A, B, C e D, s/n, Santa Maria, DISTRITO FEDERAL, Brasil","s/n - A, B, C e D - Santa Maria, Brasília - DF, 72502-100, Brasil",-16.0397293,-48.0371087,ChIJbWp_9f6AWZMRnlOIihSePQU,true,ROOFTOP,OK,publish_ready,false,,,auto_accept,ROOFTOP + in Brazil + state-consistent; partial_match tolerated
ES_0001,ES,ESPÍRITO SANTO,Afonso Cláudio,Hosp. São Vicente de Paulo - HSVP,"Avenida José Giestas, 63 - Centro",(27) 3735-1699,2402874,"Fonêutrico, Loxoscélico, Escorpiônico, Botrópico","Hosp. São Vicente de Paulo - HSVP, Avenida José Giestas, 63 - Centro, Afonso Cláudio, ESPÍRITO SANTO, Brasil","R. José Giestas, 63 - Downtown, Afonso Cláudio - ES, 29600-000, Brasil",-20.0762957,-41.1249344,ChIJe0FbqibwuQARUUBwdOkNjvE,true,ROOFTOP,OK,publish_ready,false,,,auto_accept,ROOFTOP + in Brazil + state-consistent; partial_match tolerated
ES_0002,ES,ESPÍRITO SANTO,Alegre,Pronto Atendimento Municipal de Alegre - PAM,"Rua Olivio Correia Pedrosa, s/n - Centro",(28) 3552-2153,2448025,"Escorpiônico, Botrópico","Pronto Atendimento Municipal de Alegre - PAM, Rua Olivio Correia Pedrosa, s/n - Centro, Alegre, ESPÍRITO SANTO, Brasil","R. Luciano A Duarte, S/N - Colina, Alegre - ES, 29500-000, Brasil",-20.7568814,-41.5381213,ChIJk_RIhcjruwARfMo8HI6ytRE,true,ROOFTOP,OK,publish_ready,false,,,auto_accept,ROOFTOP + in Brazil + state-consistent; partial_match tolerated
ES_0004,ES,ESPÍRITO SANTO,Anchieta,Hospital Padre Humberto - MEPES,"Rua Costa Pereira, 129 - Centro",(28) 3536-1151,2499568,"Escorpiônico, Botrópico","Hospital Padre Humberto - MEPES, Rua Costa Pereira, 129 - Centro, Anchieta, ESPÍRITO SANTO, Brasil","R. Costa Pereira, S/N - Centro, Anchieta - ES, 29230-000, Brasil",-20.804455,-40.654977,ChIJudix3LUCuQARWWJaeH4EX7A,true,ROOFTOP,OK,publish_ready,false,,,auto_accept,ROOFTOP + in Brazil + state-consistent; partial_match tolerated
ES_0005,ES,ESPÍRITO SANTO,Aracruz,Hospital e Maternidade São Camilo - HMSC,"Rua Manoel Pereira, 300 - Vila Rica",(27) 3256-9700,2770326,"Fonêutrico, Loxoscélico, Escorpiônico, Botrópico","Hospital e Maternidade São Camilo - HMSC, Rua Manoel Pereira, 300 - Vila Rica, Aracruz, ESPÍRITO SANTO, Brasil","R. Manoel Pereira Pinto, 300 - Vila Rica, Aracruz - ES, 29194-129, Brasil",-19.8188651,-40.28147329999999,ChIJVbbrQ5zqtwARGmxIx9z5lyk,true,ROOFTOP,OK,publish_ready,false,,,auto_accept,ROOFTOP + in Brazil + state-consistent; partial_match tolerated
ES_0006,ES,ESPÍRITO SANTO,Atílio Vivacqua,Hospital Dra. Andrea Canzian Lopes - HDACL,"Rua Capitão Jovino Alves Pedra, 20 - Niterói",(28) 3538-1219,2485397,"Fonêutrico, Loxoscélico, Escorpiônico, Botrópico","Hospital Dra. Andrea Canzian Lopes - HDACL, Rua Capitão Jovino Alves Pedra, 20 - Niterói, Atílio Vivacqua, ESPÍRITO SANTO, Brasil","R. Cap. Jovino Alves Pedra, 20 - Niterói, Atílio Vivácqua - ES, 29490-000, Brasil",-20.9150541,-41.1938147,ChIJUxAfMthbuQARtyZF9AGdGLM,true,ROOFTOP,OK,publish_ready,false,,,auto_accept,ROOFTOP + in Brazil + state-consistent; partial_match tolerated
ES_0007,ES,ESPÍRITO SANTO,Baixo Guandu,Hosp. Dr. João dos Santos Neves - HDJSN,"Rua Dr. Hugo Lopes Nalle, 319 - Centro",(27) 3732-2900,2675714,"Fonêutrico, Loxoscélico, Escorpiônico, Botrópico","Hosp. Dr. João dos Santos Neves - HDJSN, Rua Dr. Hugo Lopes Nalle, 319 - Centro, Baixo Guandu, ESPÍRITO SANTO, Brasil","R. Dr. Hugo Lopes Nale, 319 - Centro, Baixo Guandu - ES, 29730-000, Brasil",-19.5141916,-41.01494650000001,ChIJZ8qJ-kM8twARqJJxxaD_Pl4,true,ROOFTOP,OK,publish_ready,false,,,auto_accept,ROOFTOP + in Brazil + state-consistent; partial_match tolerated
ES_0008,ES,ESPÍRITO SANTO,Barra de São Francisco,Hospital Estadual Alceu Melgaço Filho,"Rua Pref. Manoel Gonçalves, 825 - Centro",(27) 3756-8455,2445956,"Fonêutrico, Loxoscélico, Escorpiônico, Botrópico, Crotálico","Hospital Estadual Alceu Melgaço Filho, Rua Pref. Manoel Gonçalves, 825 - Centro, Barra de São Francisco, ESPÍRITO SANTO, Brasil","R. Pref. Manoel Gonçalves, 825 - Centro, Barra de São Francisco - ES, 29800-000, Brasil",-18.7551199,-40.8935048,ChIJkb8qgG-ftgARsyDFMOBNAgw,true,ROOFTOP,OK,publish_ready,false,,,auto_accept,ROOFTOP + in Brazil + state-consistent; partial_match tolerated
ES_0009,ES,ESPÍRITO SANTO,Boa Esperança,Hospital e Maternidade Cristo Rei - HMCR,"Avenida Senador Eurico Rezende, 848 - Centro",(27) 3768-1162,2485249,"Fonêutrico, Loxoscélico, Escorpiônico, Botrópico","Hospital e Maternidade Cristo Rei - HMCR, Avenida Senador Eurico Rezende, 848 - Centro, Boa Esperança, ESPÍRITO SANTO, Brasil","Av. Sen. Eurico Rezende, 848 - Centro, Boa Esperança - ES, 29845-000, Brasil",-18.5401812,-40.2989216,ChIJjRxs3WeVtQARRuZex4TUU3g,true,ROOFTOP,OK,publish_ready,false,,,auto_accept,ROOFTOP + in Brazil + state-consistent; partial_match tolerated
ES_0010,ES,ESPÍRITO SANTO,Cachoeiro de Itapemirim,Hospital Infantil Francisco de Assis - HIFA,"Rua Coronel Guardia, 100 - Centro",(28) 2101-5656,2485729,"Fonêutrico, Loxoscélico, Escorpiônico, Botrópico","Hospital Infantil Francisco de Assis - HIFA, Rua Coronel Guardia, 100 - Centro, Cachoeiro de Itapemirim, ESPÍRITO SANTO, Brasil","R. Cel. Guardiã, 100 - Centro, Cachoeiro de Itapemirim - ES, 29300-070, Brasil",-20.852033,-41.113374,ChIJg4G_UbZCuQARvTarOlTEhE8,false,ROOFTOP,OK,publish_ready,false,,,auto_accept,ROOFTOP + in Brazil + state-consistent
ES_0012,ES,ESPÍRITO SANTO,Castelo,Hospital Municipal de Castelo,"Rua Antônio Bento, 112 - Centro",(28) 3542-1591,6823351,"Fonêutrico, Loxoscélico, Escorpiônico, Botrópico","Hospital Municipal de Castelo, Rua Antônio Bento, 112 - Centro, Castelo, ESPÍRITO SANTO, Brasil","R. Antônio Bento, 112 - Centro, Castelo - ES, 29360-000, Brasil",-20.6028703,-41.2020029,ChIJRcyniXd8uQARRQ161XvjRb0,false,ROOFTOP,OK,publish_ready,false,,,auto_accept,ROOFTOP + in Brazil + state-consistent
ES_0013,ES,ESPÍRITO SANTO,Colatina,Hospital e Maternidade Sílvio Avidos - HSA,"Rua Cassiano Castelo, 307 - Centro",(27) 3721-7929,2446030,"Fonêutrico, Loxoscélico, Escorpiônico, Botrópico, Crotálico, Laquético, Elapídico","Hospital e Maternidade Sílvio Avidos - HSA, Rua Cassiano Castelo, 307 - Centro, Colatina, ESPÍRITO SANTO, Brasil","R. Cassiano Castelo, 307 - Centro, Colatina - ES, 29700-070, Brasil",-19.5363885,-40.6317078,ChIJJfr5yiiotwARNUbVh1HSQ_Y,true,ROOFTOP,OK,publish_ready,false,,,auto_accept,ROOFTOP + in Brazil + state-consistent; partial_match tolerated
ES_0014,ES,ESPÍRITO SANTO,Colatina,Hospital e Maternidade São José,"Ladeira Cristo Rei, 514 - Perpétuo Socorro",(27) 2102-2100/2102,2448521,"Escorpiônico, Botrópico","Hospital e Maternidade São José, Ladeira Cristo Rei, 514 - Perpétuo Socorro, Colatina, ESPÍRITO SANTO, Brasil","Ladeira Cristo Rei, 514 - Perpétuo Socorro, Colatina - ES, 29700-032, Brasil",-19.541422,-40.6301122,ChIJlYqeqSaotwARek_UDqau18I,false,ROOFTOP,OK,publish_ready,false,,,auto_accept,ROOFTOP + in Brazil + state-consistent
ES_0015,ES,ESPÍRITO SANTO,Conceição da Barra,Hospital Nossa Senhora da Conceição - HNSC,"Rua Prefeito Ítalo Benso, 735 - Centro",(27) 3762-3608,2483939,"Fonêutrico, Loxoscélico, Escorpiônico, Botrópico","Hospital Nossa Senhora da Conceição - HNSC, Rua Prefeito Ítalo Benso, 735 - Centro, Conceição da Barra, ESPÍRITO SANTO, Brasil","R. Italo Benso, 735 - Conceição da Barra, ES, 29960-000, Brasil",-18.5852814,-39.7317027,ChIJt_2_WNRoygARD2Vy71M8obo,true,ROOFTOP,OK,publish_ready,false,,,auto_accept,ROOFTOP + in Brazil + state-consistent; partial_match tolerated
ES_0016,ES,ESPÍRITO SANTO,Conceição do Castelo,Hosp. Municipal N. S. da Penha - HMNSP,"Rua José Oliveira de Souza, 300 - Pedro Rigo",(27) 3547-1144,2630079,"Fonêutrico, Loxoscélico, Escorpiônico, Botrópico","Hosp. Municipal N. S. da Penha - HMNSP, Rua José Oliveira de Souza, 300 - Pedro Rigo, Conceição do Castelo, ESPÍRITO SANTO, Brasil","R. José Oliveira de Souza, 300 - Arthur Soares, Conceição do Castelo - ES, 29370-000, Brasil",-20.3603753,-41.25203399999999,ChIJ65BmdaaHuQARgrh18kmZ2qs,true,ROOFTOP,OK,publish_ready,false,,,auto_accept,ROOFTOP + in Brazil + state-consistent; partial_match tolerated
ES_0017,ES,ESPÍRITO SANTO,Domingos Martins,Hosp. e Mat. Arthur Gerardt - SCV,"Avenida Koehler, 230 - Centro",(27) 3268-1499,2402882,"Fonêutrico, Loxoscélico, Escorpiônico, Botrópico, Crotálico, Laquético, Lonômico","Hosp. e Mat. Arthur Gerardt - SCV, Avenida Koehler, 230 - Centro, Domingos Martins, ESPÍRITO SANTO, Brasil","Av. Koehler, 230 - Centro, Domingos Martins - ES, 29260-000, Brasil",-20.3624823,-40.6621647,ChIJ37tMehG1uQARkGA-eEdxpas,true,ROOFTOP,OK,publish_ready,false,,,auto_accept,ROOFTOP + in Brazil + state-consistent; partial_match tolerated
